Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance (%),Participation_Score,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular_Activities,Internet_Access_at_Home,Parent_Education_Level,Family_Income_Level,Stress_Level (1-10),Sleep_Hours_per_Night,Sleep_Hours_per_Night_Entier,Country
S2610,Ahmed,Smith,student1610@university.com,Female,18,CS,77.57884,6.287267081,73.03,80.98,B,17.99555556,Yes,Yes,None,High,5,7.7,8,France
S2611,Emma,Williams,student1611@university.com,Female,21,Engineering,49.57482,5.12404418,58.14,60.31,D,13.40222222,No,Yes,High School,Low,2,8.8,9,Canada
S2612,Liam,Johnson,student1612@university.com,Male,21,Mathematics,93.84366,8.105433901,98.47,99.94,D,22.20888889,Yes,Yes,None,High,3,7.5,8,US
S2613,Ali,Brown,student1613@university.com,Male,18,Engineering,62.2255,5.152610442,62.63,64.15,C,14.25555556,No,Yes,High School,Low,2,4.8,5,Canada
S2614,Emma,Williams,student1614@university.com,Female,24,CS,66.13224,6.911843277,68.11,77.62,A,17.24888889,No,Yes,PhD,High,5,8.7,9,Canada
S2615,John,Smith,student1615@university.com,Female,21,CS,66.13121,6.2568438,73.59,77.71,A,17.26888889,No,Yes,PhD,High,5,4.6,5,France
S2616,Omar,Davis,student1616@university.com,Female,23,Business,63.06333,6.839773798,72.17,72.57,B,16.12666667,No,Yes,,Low,9,5,5,Canada
S2617,Ali,Jones,student1617@university.com,Male,22,Engineering,56.61696,6.033041788,52.36,62.08,C,13.79555556,No,Yes,None,Low,6,5.4,5,US
S2618,Emma,Jones,student1618@university.com,Female,21,Engineering,64.33794,7.294501398,76.5,78.27,A,17.39333333,No,Yes,None,High,2,4.9,5,Canada
S2619,Ahmed,Smith,student1619@university.com,Female,23,CS,52.2589,4.874888293,52.49,54.55,C,12.12222222,No,No,Master's,Low,1,4.1,4,US
S2620,Ahmed,Smith,student1620@university.com,Female,22,Engineering,67.963,5.486550633,60.03,69.35,A,15.41111111,No,Yes,High School,Low,7,6.3,6,Japan
S2621,Sara,Jones,student1621@university.com,Female,23,CS,49.64131,5.460303301,60.42,61.21,A,13.60222222,No,Yes,,Low,7,7.4,7,Japan
S2622,Emma,Davis,student1622@university.com,Female,18,Mathematics,53.84918,5.565346535,53.7,56.21,F,12.49111111,No,Yes,Master's,Low,10,6.1,6,France
S2623,Maria,Williams,student1623@university.com,Male,19,Business,93.67071,8.299137931,94.8,96.27,D,21.39333333,Yes,Yes,Master's,High,6,5.2,5,Canada
S2624,Emma,Jones,student1624@university.com,Female,18,CS,69.19,7.443082312,84.95,85,B,18.88888889,Yes,Yes,None,High,2,8.4,8,France
S2625,Omar,Smith,student1625@university.com,Male,21,Engineering,48.7974,5.130816506,49.76,58.44,A,12.98666667,No,Yes,Bachelor's,Low,8,5.9,6,US
S2626,Ali,Brown,student1626@university.com,Female,22,CS,84.7989,9.221381268,88.88,97.47,B,21.66,Yes,Yes,High School,High,4,8.2,8,US
S2627,Ali,Johnson,student1627@university.com,Female,23,Engineering,56.0576,5.087866109,53.82,60.8,A,13.51111111,No,Yes,Bachelor's,Low,7,4.9,5,US
S2628,Omar,Davis,student1628@university.com,Female,21,Business,61.10042,4.950320513,60.96,61.78,B,13.72888889,No,Yes,Bachelor's,Low,8,5.7,6,Canada
S2629,Emma,Davis,student1629@university.com,Male,21,Engineering,55.75344,5.335216573,53.44,56.66,C,12.59111111,No,Yes,High School,Low,7,8,8,US
S2630,Omar,Brown,student1630@university.com,Male,19,CS,72.13565,7.278011794,83.47,86.39,B,19.19777778,Yes,Yes,PhD,High,3,4.2,4,Japan
S2631,John,Brown,student1631@university.com,Male,24,CS,63.77448,6.672897196,69.34,78.54,A,17.45333333,No,Yes,None,High,8,8.6,9,Canada
S2632,Liam,Smith,student1632@university.com,Female,21,Business,51.42852,4.502978723,44.9,52.91,F,11.75777778,No,No,Master's,Low,4,6,6,Canada
S2633,Omar,Jones,student1633@university.com,Female,19,Engineering,41.67438,4.150607287,42.57,51.26,A,11.39111111,No,No,None,Low,8,8.9,9,France
S2634,Ahmed,Williams,student1634@university.com,Male,22,Engineering,62.53008,6.096260939,73.81,76.63,F,17.02888889,No,Yes,Bachelor's,High,5,7.5,8,US
S2635,Omar,Davis,student1635@university.com,Male,22,CS,68.9543,7.724976614,74.21,82.58,B,18.35111111,Yes,Yes,PhD,High,9,8.7,9,Japan
S2636,Ali,Davis,student1636@university.com,Female,23,CS,78.10698,7.087091757,91.09,91.14,B,20.25333333,Yes,Yes,PhD,High,3,4.3,4,US
S2637,Ahmed,Brown,student1637@university.com,Male,24,Mathematics,71.17533,6.098184818,69.59,73.91,D,16.42444444,No,Yes,None,Low,2,7.6,8,Canada
S2638,Ali,Jones,student1638@university.com,Female,19,Engineering,83.41085,6.860065466,83.8,83.83,A,18.62888889,Yes,Yes,Bachelor's,High,4,8.4,8,Canada
S2639,Sara,Davis,student1639@university.com,Male,18,Engineering,82.25932,7.76007162,82.78,86.68,C,19.26222222,Yes,Yes,,High,2,8.9,9,US
S2640,Maria,Williams,student1640@university.com,Male,22,Engineering,69.6816,6.457165733,80.4,80.65,A,17.92222222,Yes,Yes,Master's,High,2,4.2,4,France
S2641,Ali,Brown,student1641@university.com,Male,24,Business,67.00151,5.977895668,60.09,67.61,F,15.02444444,No,Yes,,Low,1,4.4,4,Japan
S2642,Ahmed,Williams,student1642@university.com,Female,23,CS,49.12012,4.619591837,49.18,56.59,D,12.57555556,No,Yes,Master's,Low,8,7.7,8,France
S2643,Sara,Jones,student1643@university.com,Female,18,CS,78.01386,7.132467532,79.19,82.38,D,18.30666667,Yes,Yes,Bachelor's,High,1,4.2,4,Canada
S2644,Ali,Davis,student1644@university.com,Male,22,Engineering,79.14485,8.635742188,78.54,88.43,B,19.65111111,Yes,Yes,None,High,8,4.1,4,Canada
S2645,John,Johnson,student1645@university.com,Female,22,Engineering,49.79313,5.321109123,56.95,59.49,D,13.22,No,Yes,Bachelor's,Low,9,6.7,7,France
S2646,Omar,Davis,student1646@university.com,Female,23,Business,64.50062,6.111201962,72.24,74.74,A,16.60888889,No,Yes,PhD,Low,6,6.6,7,US
S2647,Maria,Jones,student1647@university.com,Female,23,Business,60.56862,5.522529644,65.12,69.86,A,15.52444444,No,Yes,None,Low,7,7.1,7,US
S2648,Ali,Davis,student1648@university.com,Female,20,CS,58.30043,5.461050725,57.45,60.29,A,13.39777778,No,Yes,Master's,Low,6,4.1,4,Japan
S2649,Sara,Davis,student1649@university.com,Male,21,CS,57.22613,5.033953112,61.1,62.27,A,13.83777778,No,Yes,,Low,1,6.5,7,US
S2650,John,Smith,student1650@university.com,Female,21,Mathematics,53.5262,5.44239226,55.88,61.88,A,13.75111111,No,Yes,None,Low,1,5.4,5,US
S2651,Emma,Davis,student1651@university.com,Female,18,Engineering,67.8282,5.573448547,63.75,70.95,B,15.76666667,No,Yes,None,Low,1,7.8,8,France
S2652,Sara,Davis,student1652@university.com,Male,21,Engineering,63.68032,6.627264061,65.69,69.52,D,15.44888889,No,Yes,Master's,Low,3,5.7,6,US
S2653,Omar,Williams,student1653@university.com,Female,18,Engineering,73.43595,6.895297249,76.06,77.71,B,17.26888889,No,Yes,Bachelor's,High,7,5.8,6,Japan
S2654,Sara,Johnson,student1654@university.com,Female,24,Engineering,51.927,5.311953353,53.58,54.66,B,12.14666667,No,No,,Low,8,7.3,7,Japan
S2655,John,Williams,student1655@university.com,Female,22,CS,67.35912,6.244865719,74.19,79.06,D,17.56888889,No,Yes,Bachelor's,High,1,7.3,7,Canada
S2656,Sara,Williams,student1656@university.com,Male,20,Business,43.73304,4.70875576,45.07,51.09,B,11.35333333,No,No,PhD,Low,6,4.3,4,Canada
S2657,John,Brown,student1657@university.com,Male,20,Business,54.88551,5.132244898,57.95,62.87,A,13.97111111,No,Yes,None,Low,8,7.1,7,US
S2658,Ali,Smith,student1658@university.com,Female,22,Engineering,71.65494,5.86796875,72.6,75.11,A,16.69111111,No,Yes,High School,High,5,7.3,7,Japan
S2659,Liam,Williams,student1659@university.com,Female,23,Engineering,70.09485,7.471213463,81.78,84.35,C,18.74444444,Yes,Yes,High School,High,2,6.3,6,Canada
S2660,John,Jones,student1660@university.com,Male,19,CS,70.93656,7.36159601,88.43,88.56,D,19.68,Yes,Yes,,High,4,8.1,8,Canada
S2661,John,Jones,student1661@university.com,Male,19,CS,50.43372,4.116057234,48.19,51.78,F,11.50666667,No,No,None,Low,4,4,4,France
S2662,Maria,Davis,student1662@university.com,Male,21,CS,64.64767,6.239448052,70.27,76.87,F,17.08222222,No,Yes,,High,4,8.8,9,Canada
S2663,John,Brown,student1663@university.com,Female,23,CS,60.47396,6.23572744,60.13,67.72,D,15.04888889,No,Yes,None,Low,8,5.9,6,Canada
S2664,John,Smith,student1664@university.com,Female,18,Mathematics,77.20725,6.867909238,79.08,84.75,D,18.83333333,Yes,Yes,Master's,High,6,7,7,Japan
S2665,Emma,Smith,student1665@university.com,Male,24,Business,54.62569,6.010299625,56.35,64.19,B,14.26444444,No,Yes,High School,Low,9,4.2,4,US
S2666,Liam,Davis,student1666@university.com,Female,20,Engineering,70.6239,6.727623457,80.52,87.19,A,19.37555556,Yes,Yes,PhD,High,10,7.5,8,Japan
S2667,Ali,Jones,student1667@university.com,Female,21,Engineering,68.0935,7.114564831,72.15,80.11,C,17.80222222,Yes,Yes,High School,High,1,6.7,7,Canada
S2668,Omar,Johnson,student1668@university.com,Female,22,CS,76.32644,7.06793049,85.98,89.48,B,19.88444444,Yes,Yes,,High,1,8.8,9,US
S2669,Maria,Brown,student1669@university.com,Female,23,Mathematics,82.25338,9.17853839,94.45,99.22,F,22.04888889,Yes,Yes,,High,2,6.1,6,US
S2670,Emma,Davis,student1670@university.com,Female,20,CS,93.23511,9.114613181,89.1,95.43,D,21.20666667,Yes,Yes,High School,High,5,7.6,8,US
S2671,Ahmed,Brown,student1671@university.com,Female,18,CS,77.90748,6.902946274,74.24,79.66,A,17.70222222,No,Yes,PhD,High,6,4.4,4,France
S2672,Liam,Jones,student1672@university.com,Female,18,Engineering,80.58119,7.742436631,87.84,94.69,F,21.04222222,Yes,Yes,None,High,3,4.3,4,US
S2673,Ali,Jones,student1673@university.com,Male,19,Business,56.66995,5.591658584,53.74,57.65,A,12.81111111,No,Yes,Master's,Low,1,8.7,9,US
S2674,Ali,Johnson,student1674@university.com,Male,21,Business,48.23875,4.615044248,51.53,52.15,A,11.58888889,No,No,High School,Low,7,5.3,5,France
S2675,Ahmed,Johnson,student1675@university.com,Male,22,CS,75.74008,6.398998331,73.34,76.66,F,17.03555556,No,Yes,,Low,1,8.6,9,Japan
S2676,Omar,Smith,student1676@university.com,Male,20,Business,94.2776,8.091803279,95.43,98.72,F,21.93777778,Yes,Yes,High School,High,7,4.4,4,US
S2677,John,Brown,student1677@university.com,Male,24,CS,72.92297,7.382556131,81.22,85.49,F,18.99777778,Yes,Yes,,High,9,7.2,7,Canada
S2678,Emma,Brown,student1678@university.com,Male,18,CS,59.32134,5.852914798,58.86,65.26,A,14.50222222,No,Yes,Bachelor's,Low,1,6.8,7,US
S2679,Sara,Jones,student1679@university.com,Male,20,Business,70.25648,6.680544436,80.72,83.44,C,18.54222222,Yes,Yes,Bachelor's,High,8,8.8,9,Canada
S2680,Maria,Smith,student1680@university.com,Male,22,Business,46.228,4.355108878,42.91,52,F,11.55555556,No,No,Master's,Low,10,6,6,US
S2681,Sara,Davis,student1681@university.com,Male,20,Engineering,59.04459,6.739688359,72.56,73.53,A,16.34,No,Yes,PhD,Low,9,4.2,4,Canada
S2682,Ahmed,Brown,student1682@university.com,Female,21,Engineering,53.38518,5.176569038,60.75,61.86,A,13.74666667,No,Yes,,Low,8,6.4,6,Canada
S2683,Ali,Smith,student1683@university.com,Female,19,Business,50.51898,4.378964942,44.04,52.46,C,11.65777778,No,No,Bachelor's,Low,1,8.1,8,Japan
S2684,Omar,Smith,student1684@university.com,Male,20,Business,57.25,5.269814503,62.07,62.5,F,13.88888889,No,Yes,None,Low,4,4.3,4,US
S2685,Ali,Jones,student1685@university.com,Female,23,Business,84.48372,6.98459043,76.94,86.12,C,19.13777778,Yes,Yes,None,High,10,4.2,4,France
S2686,Maria,Smith,student1686@university.com,Female,19,Engineering,73.75956,7.102564103,75.98,77.56,F,17.23555556,No,Yes,Master's,Low,4,8.1,8,US
S2687,Ali,Johnson,student1687@university.com,Male,22,Mathematics,45.89949,4.325443787,45.05,51.17,C,11.37111111,No,No,Master's,Low,1,8.1,8,France
S2688,Ali,Johnson,student1688@university.com,Male,19,Mathematics,69.64412,6.600187266,61.14,70.49,F,15.66444444,No,Yes,Master's,Low,7,5,5,US
S2689,Maria,Williams,student1689@university.com,Male,20,CS,74.73133,7.578719723,83.24,87.61,A,19.46888889,Yes,Yes,,High,7,7.3,7,US
S2690,Emma,Jones,student1690@university.com,Female,20,Business,81.80001,7.570100697,92.45,97.73,C,21.71777778,Yes,Yes,Bachelor's,High,10,4.3,4,Japan
S2691,Emma,Davis,student1691@university.com,Female,23,Engineering,85.19148,7.829573935,86.47,93.72,B,20.82666667,Yes,Yes,Master's,High,9,7.8,8,France
S2692,Maria,Williams,student1692@university.com,Male,18,CS,40.96544,4.019261637,43.64,50.08,B,11.12888889,No,No,None,Low,8,5.5,6,France
S2693,Omar,Johnson,student1693@university.com,Female,23,Engineering,54.05378,4.867412141,58.07,60.94,A,13.54222222,No,Yes,,Low,3,5.2,5,US
S2694,Ahmed,Williams,student1694@university.com,Female,20,CS,58.27635,5.450361011,52.15,60.39,C,13.42,No,Yes,None,Low,2,7.4,7,US
S2695,Liam,Jones,student1695@university.com,Female,24,Engineering,61.11225,6.640037594,66.44,70.65,A,15.7,No,Yes,Master's,Low,10,8.6,9,Japan
S2696,Ali,Jones,student1696@university.com,Male,19,Business,81.71397,6.51543943,74.68,82.29,F,18.28666667,Yes,Yes,,High,3,4.2,4,US
S2697,Omar,Smith,student1697@university.com,Female,23,CS,48.0801,5.129003559,56.94,57.65,B,12.81111111,No,Yes,PhD,Low,8,4.7,5,France
S2698,Ali,Brown,student1698@university.com,Female,23,Engineering,94.43908,7.955149502,89.66,95.78,F,21.28444444,Yes,Yes,,High,6,5.3,5,France
S2699,Liam,Smith,student1699@university.com,Female,24,Mathematics,73.57608,8.070844687,78.92,88.86,F,19.74666667,Yes,Yes,High School,High,3,8.6,9,US
S2700,Ahmed,Jones,student1700@university.com,Female,24,Engineering,66.07307,6.165942659,62.09,70.97,A,15.77111111,No,Yes,Master's,Low,2,8.4,8,France
S2701,Emma,Johnson,student1701@university.com,Female,24,CS,72.7056,7.29281768,72.99,79.2,D,17.6,No,Yes,Master's,Low,1,8.5,9,Canada
S2702,Omar,Davis,student1702@university.com,Female,18,Engineering,63.29089,6.472712007,71.44,77.09,C,17.13111111,No,Yes,High School,Low,8,5.9,6,France
S2703,John,Johnson,student1703@university.com,Female,20,Engineering,78.16068,7.541468065,69.3,79.11,D,17.58,No,Yes,Bachelor's,Low,3,5.2,5,US
S2704,John,Smith,student1704@university.com,Male,20,Engineering,76.82626,8.165935031,88.1,93.01,A,20.66888889,Yes,Yes,High School,High,3,5,5,US
S2705,Liam,Davis,student1705@university.com,Male,22,Business,52.38873,5.310619469,59.69,60.01,B,13.33555556,No,Yes,Bachelor's,Low,5,8.4,8,Japan
S2706,John,Jones,student1706@university.com,Female,18,Engineering,69.37256,8.150048403,81.03,84.19,A,18.70888889,Yes,Yes,None,High,5,5.2,5,US
S2707,Emma,Johnson,student1707@university.com,Male,22,Business,51.2541,4.424460432,53.2,55.35,F,12.3,No,Yes,Master's,Low,9,6.7,7,Japan
S2708,Liam,Jones,student1708@university.com,Female,22,Engineering,61.72416,5.655813953,66.76,72.96,F,16.21333333,No,Yes,Bachelor's,Low,5,5.7,6,Japan
S2709,Emma,Davis,student1709@university.com,Female,22,CS,79.00914,6.671288744,74.88,81.79,D,18.17555556,Yes,Yes,High School,High,7,6.5,7,Canada
S2710,Ahmed,Davis,student1710@university.com,Female,21,Engineering,40.80778,4.387348354,43.64,50.63,A,11.25111111,No,No,None,Low,7,5.7,6,Japan
S2711,Ali,Johnson,student1711@university.com,Male,22,Business,50.6356,5.211665099,50.93,55.4,A,12.31111111,No,Yes,High School,Low,7,5.5,6,US
S2712,Ahmed,Jones,student1712@university.com,Female,23,Engineering,45.99408,4.546666667,46.35,54.56,C,12.12444444,No,No,None,Low,5,6.1,6,France
S2713,Ahmed,Williams,student1713@university.com,Female,19,CS,56.22114,5.680165289,68.64,68.73,F,15.27333333,No,Yes,PhD,Low,3,5.7,6,US
S2714,Emma,Jones,student1714@university.com,Male,23,CS,74.6931,6.296583851,75.05,81.1,B,18.02222222,Yes,Yes,,High,7,8.2,8,US
S2715,Liam,Davis,student1715@university.com,Male,23,CS,81.1374,9.097538742,91.58,99.8,B,22.17777778,Yes,Yes,Bachelor's,High,8,6.9,7,France
S2716,Liam,Jones,student1716@university.com,Female,20,CS,60.7563,5.83255814,56.6,62.7,D,13.93333333,No,Yes,PhD,Low,4,4.9,5,Japan
S2717,John,Smith,student1717@university.com,Male,21,Engineering,47.0872,4.576954069,55.43,56.8,A,12.62222222,No,Yes,,Low,6,5.2,5,Canada
S2718,Sara,Williams,student1718@university.com,Male,22,CS,66.8493,6.598880597,70.39,70.74,C,15.72,No,Yes,None,Low,5,4.3,4,Japan
S2719,Ali,Brown,student1719@university.com,Female,20,Business,48.0174,4.831365936,51.4,57.3,B,12.73333333,No,Yes,,Low,10,5.5,6,Japan
S2720,Emma,Smith,student1720@university.com,Female,18,CS,45.79962,4.348896435,42.3,51.23,B,11.38444444,No,No,Master's,Low,2,7.3,7,Japan
S2721,John,Brown,student1721@university.com,Female,18,CS,64.9842,7.294776119,77.09,78.2,D,17.37777778,No,Yes,Master's,Low,1,4.9,5,US
S2722,Omar,Johnson,student1722@university.com,Male,20,Engineering,76.02982,8.816135084,90.62,93.98,C,20.88444444,Yes,Yes,Master's,High,6,4.5,5,Canada
S2723,Sara,Brown,student1723@university.com,Male,19,CS,85.50376,7.965753425,91.12,93.04,A,20.67555556,Yes,Yes,PhD,High,10,5.6,6,Canada
S2724,Sara,Jones,student1724@university.com,Male,20,Business,52.0128,4.504091653,50.89,55.04,B,12.23111111,No,Yes,Master's,Low,6,7.1,7,Canada
S2725,Emma,Brown,student1725@university.com,Female,20,CS,56.39471,4.821008403,48.68,57.37,F,12.74888889,No,Yes,PhD,Low,7,6.4,6,US
S2726,Maria,Davis,student1726@university.com,Male,21,Engineering,70.90656,6.345531915,70.58,74.56,B,16.56888889,No,Yes,Master's,Low,5,5.7,6,Canada
S2727,Ali,Smith,student1727@university.com,Male,18,Business,66.47508,5.661423841,67.03,68.39,C,15.19777778,No,Yes,,Low,1,8.4,8,US
S2728,Sara,Smith,student1728@university.com,Female,18,Engineering,73.0587,7.495598592,83.75,85.15,D,18.92222222,Yes,Yes,PhD,High,6,6.3,6,France
S2729,Emma,Brown,student1729@university.com,Female,22,CS,61.07075,6.244778613,72.51,74.75,A,16.61111111,No,Yes,Master's,Low,4,6.3,6,France
S2730,Emma,Smith,student1730@university.com,Female,23,Engineering,45.85799,4.286554622,47.2,51.01,B,11.33555556,No,No,,Low,7,4.2,4,Canada
S2731,John,Davis,student1731@university.com,Male,20,Business,64.10154,5.936229205,62.22,64.23,A,14.27333333,No,Yes,Master's,Low,2,7.2,7,Canada
S2732,Omar,Smith,student1732@university.com,Female,20,Mathematics,83.75667,9.478564307,91.43,95.07,A,21.12666667,Yes,Yes,High School,High,9,6.3,6,Canada
S2733,Maria,Brown,student1733@university.com,Male,19,Business,63.78952,6.991674376,69.96,75.58,A,16.79555556,No,Yes,High School,Low,7,4.7,5,Japan
S2734,Ali,Williams,student1734@university.com,Male,24,CS,80.3706,7.573715249,81.23,89.9,F,19.97777778,Yes,Yes,None,High,5,5.2,5,France
S2735,Liam,Williams,student1735@university.com,Female,24,Mathematics,64.15065,5.852253756,69.58,70.11,A,15.58,No,Yes,Master's,Low,2,5,5,Japan
S2736,Ahmed,Johnson,student1736@university.com,Female,18,CS,75.04575,8.212536729,77.51,83.85,D,18.63333333,Yes,Yes,,High,1,4.6,5,Japan
S2737,Omar,Smith,student1737@university.com,Female,19,CS,48.1628,4.510030864,48.92,58.45,D,12.98888889,No,Yes,None,Low,5,6.2,6,US
S2738,Omar,Brown,student1738@university.com,Female,21,Business,73.02403,7.557006092,80.9,86.83,B,19.29555556,Yes,Yes,,High,10,5.8,6,Canada
S2739,John,Smith,student1739@university.com,Female,22,CS,73.69725,8.026055705,85.86,89.33,C,19.85111111,Yes,Yes,High School,High,5,5.8,6,Japan
S2740,Liam,Jones,student1740@university.com,Male,19,CS,45.29781,4.261923378,45.37,54.51,C,12.11333333,No,No,,Low,3,5.3,5,US
S2741,Sara,Davis,student1741@university.com,Male,18,CS,54.19972,5.16768559,50.97,59.17,A,13.14888889,No,Yes,Master's,Low,9,6.2,6,Canada
S2742,Sara,Smith,student1742@university.com,Male,21,Engineering,59.53596,6.13590604,72.8,73.14,D,16.25333333,No,Yes,Bachelor's,Low,10,6.7,7,Canada
S2743,John,Smith,student1743@university.com,Female,20,Business,80.15073,7.940834142,74.85,81.87,A,18.19333333,Yes,Yes,Master's,High,1,7.1,7,US
S2744,Emma,Williams,student1744@university.com,Male,21,Engineering,69.01641,6.997435897,76.57,81.87,B,18.19333333,Yes,Yes,High School,High,5,5.1,5,Japan
S2745,Sara,Davis,student1745@university.com,Female,23,CS,78.73904,7.098723404,80.03,83.41,F,18.53555556,Yes,Yes,,High,4,7.6,8,Canada
S2746,Maria,Brown,student1746@university.com,Female,19,Engineering,75.8622,7.612788632,83.28,85.72,C,19.04888889,Yes,Yes,Master's,High,2,4.1,4,US
S2747,Ali,Smith,student1747@university.com,Male,18,Mathematics,62.18954,6.052250804,66.21,75.29,A,16.73111111,No,Yes,,Low,1,7.8,8,France
S2748,Omar,Williams,student1748@university.com,Male,19,Business,65.59042,7.024085638,69.6,78.74,D,17.49777778,No,Yes,None,Low,10,5.4,5,Canada
S2749,Omar,Johnson,student1749@university.com,Female,20,CS,44.8738,4.316780822,45.17,50.42,A,11.20444444,No,No,,Low,4,5.9,6,Japan
S2750,Maria,Davis,student1750@university.com,Male,24,Mathematics,53.89692,5.269196025,50.63,58.33,F,12.96222222,No,Yes,High School,Low,6,6.9,7,Canada
S2751,Liam,Williams,student1751@university.com,Female,20,Business,71.85787,6.387894288,72.94,74.93,F,16.65111111,No,Yes,Bachelor's,Low,8,7.1,7,US
S2752,Sara,Williams,student1752@university.com,Male,18,CS,80.64672,8.296577947,80.53,87.28,B,19.39555556,Yes,Yes,None,High,10,6.1,6,US
S2753,Omar,Williams,student1753@university.com,Male,23,CS,84.57075,8.406133829,89.65,90.45,F,20.1,Yes,Yes,Master's,High,2,8.7,9,Canada
S2754,Ahmed,Smith,student1754@university.com,Male,22,CS,83.6836,7.62345679,82.82,86.45,F,19.21111111,Yes,Yes,Bachelor's,High,2,8.3,8,Japan
S2755,Liam,Smith,student1755@university.com,Male,21,Business,68.52304,6.042276423,65.93,74.32,C,16.51555556,No,Yes,Master's,Low,6,5.1,5,US
S2756,Ali,Johnson,student1756@university.com,Male,21,CS,55.54002,5.272427984,59.69,64.06,F,14.23555556,No,Yes,PhD,Low,4,6.9,7,Japan
S2757,Ali,Jones,student1757@university.com,Female,20,Engineering,65.016,6.795860771,67.76,72.24,D,16.05333333,No,Yes,High School,Low,10,7.6,8,Canada
S2758,Omar,Jones,student1758@university.com,Male,19,CS,49.14804,4.059533387,49.75,50.46,A,11.21333333,No,No,,Low,9,5.1,5,US
